ID,class
uc288cdx.1,ucsc
ENSE00002486667,ensembl_exon_id
2YLO,pdb
CCDS47685,ccds
ENSE00003535733,ensembl_exon_id
IRGM-202,hgnc_trans_name
ENSE00001870829,ensembl_exon_id
QDK62855,protein_id
BC007003,embl
ENSE00003578539,ensembl_exon_id
ENSE00003063309,ensembl_exon_id
ENSE00002715918,ensembl_exon_id
uc288ifb.1,ucsc
ENSE00001230377,ensembl_exon_id
UPI00002263A9,uniparc
AMN86124,protein_id
NM_001386420,refseq_mrna
ENSE00003731118,ensembl_exon_id
ENSE00002276907,ensembl_exon_id
URS00004C5C44,rnacentral
H7C1E9,uniprotsptrembl
UPI000198CB1E,uniparc
HTATIP2-207,hgnc_trans_name
CBLIF-205,hgnc_trans_name
ENSE00001799227,ensembl_exon_id
MK476497,embl
AGW55863,protein_id
AGW53778,protein_id
ENSE00002283277,ensembl_exon_id
uc002ygz.4,ucsc
APD63165,protein_id
AWX64232,protein_id
MAP2K6-203,hgnc_trans_name
ENSE00003872768,ensembl_exon_id
URS00008BC9A8,rnacentral
ENSE00001700238,ensembl_exon_id
EIF3J-DT-205,hgnc_trans_name
NR_039732,refseq_ncrna
uc288biz.1,ucsc
ENSE00001769600,ensembl_exon_id
ANU80811,protein_id
ENSE00003784253,ensembl_exon_id
AGW70300,protein_id
TMPOP1-205,hgnc_trans_name
AF261688,embl
CCDS61680,ccds
ENSE00003785993,ensembl_exon_id
ENSE00003927479,ensembl_exon_id
ENSE00001542671,ensembl_exon_id
LINC00964-232,hgnc_trans_name
ENSE00003141114,ensembl_exon_id
ENSE00000933641,ensembl_exon_id
JX900573,embl
AHW39356,protein_id
ENSE00000935302,ensembl_exon_id
ENSE00001810087,ensembl_exon_id
uc057ecg.1,ucsc
ENSE00001729938,ensembl_exon_id
EAW59436,protein_id
CCDS56021,ccds
PLAU-201,hgnc_trans_name
uc002rbk.3,ucsc
ENSE00001654800,ensembl_exon_id
NM_001386685,refseq_mrna
KY408405,embl
ENSE00003548731,ensembl_exon_id
PEX7-204,hgnc_trans_name
AGZ68732,protein_id
EXOSC10-AS1-201,hgnc_trans_name
QMP91915,protein_id
QMP91302,protein_id
ENSE00002792459,ensembl_exon_id
NM_173657,refseq_mrna
U79267,embl
BC030538,embl
AFA33622,protein_id
AIU63273,protein_id
ENSE00001599806,ensembl_exon_id
A0A0J9YX72,uniprotsptrembl
QGP73525,protein_id
ENSE00003668190,ensembl_exon_id
HGNC:20004,hgnc_id
URS000013C536,rnacentral
AK057314,embl
AGZ75873,protein_id
ENSG00000128383,ensembl_gene_id
C9JB20,uniprotsptrembl
ENSE00003829132,ensembl_exon_id
ENSE00003635478,ensembl_exon_id
UPI000BAD5997,uniparc
QBB87971,protein_id
uc058yhr.1,ucsc
AC104300,embl
AOR44686,protein_id
NM_001286799,refseq_mrna
GARNL3-210,hgnc_trans_name
ENSE00003741666,ensembl_exon_id
AAH05308,protein_id
URS0000EA283B,rnacentral
HGNC:39103,hgnc_id
AFF91747,protein_id
uc058wpt.1,ucsc
NM_001009958,refseq_mrna
ENSE00001538671,ensembl_exon_id
uc059rdf.1,ucsc
MTCO3P4-201,hgnc_trans_name
ENSE00003767998,ensembl_exon_id
AB096959,embl
CALN1,wikigene_name
ENSE00001651338,ensembl_exon_id
URS0000390F87,rnacentral
NP_001300888,refseq_peptide
CCDS14779,ccds
UPI0000D4A26D,uniparc
ENSE00003804157,ensembl_exon_id
uc062ofv.1,ucsc
ENSE00003936503,ensembl_exon_id
ENSE00001891119,ensembl_exon_id
ENSG00000288247,ensembl_gene_id
ANC64558,protein_id
AK303829,embl
AID08085,protein_id
AGZ98307,protein_id
LINC00466-230,hgnc_trans_name
NP_001371695,refseq_peptide
NP_001371934,refseq_peptide
ENSE00001797126,ensembl_exon_id
ENSE00001322402,ensembl_exon_id
ENSE00003893974,ensembl_exon_id
HAND2-AS1-252,hgnc_trans_name
ENSE00003672238,ensembl_exon_id
PEX5-235,hgnc_trans_name
ENSE00003470861,ensembl_exon_id
SOX21-201,hgnc_trans_name
MN516591,embl
ENSE00003512436,ensembl_exon_id
U08818,embl
ADN11012,protein_id
ENSE00001457280,ensembl_exon_id
GPR141-204,hgnc_trans_name
P43115,uniprotswissprot
ENSE00003920129,ensembl_exon_id
ALD86698,protein_id
NP_001351493,refseq_peptide
ENSE00003624977,ensembl_exon_id
NM_000321,refseq_mrna
ENSE00002051885,ensembl_exon_id
ENSE00002822312,ensembl_exon_id
ENSE00003932698,ensembl_exon_id
ENSE00002181906,ensembl_exon_id
AK222740,embl
ASS19035,protein_id
ENSE00003928757,ensembl_exon_id
AZJ08809,protein_id
CTSA-221,hgnc_trans_name
cd10145,cdd
URS0000EEE308,rnacentral
ENSE00001657518,ensembl_exon_id
APD57651,protein_id
RUSF1-203,hgnc_trans_name
uc063krm.1,ucsc
hsa-mir-6165,mirbase_id
5XFP,pdb
AQU13468,protein_id
ENSE00002089079,ensembl_exon_id
ENSE00003177395,ensembl_exon_id
AHE79160,protein_id
PHF8-212,hgnc_trans_name
TUG1-210,hgnc_trans_name
uc288tnq.1,ucsc
OMG,uniprot_gn_symbol
ENSE00000752793,ensembl_exon_id
AOR44446,protein_id
ENSE00002150738,ensembl_exon_id
ENSE00001849241,ensembl_exon_id
10154,entrezgene_id
cd01271,cdd
UPI000012867B,uniparc
uc057cix.1,ucsc
ENSE00003916878,ensembl_exon_id
ENSG00000279198,ensembl_gene_id
H7C5U8,uniprotsptrembl
IPR027883,interpro
ENSE00002105180,ensembl_exon_id
AF493895,embl
ENSE00001048539,ensembl_exon_id
uc288mrr.1,ucsc
BAG58964,protein_id
ENSE00002403033,ensembl_exon_id
AAF75796,protein_id
uc060fpe.1,ucsc
ENSE00003469413,ensembl_exon_id
ENSE00002349757,ensembl_exon_id
ENSE00003471426,ensembl_exon_id
MSH5-276,hgnc_trans_name
ENSE00003595525,ensembl_exon_id
AGZ71827,protein_id
ARS25300,protein_id
ENSE00003789699,ensembl_exon_id
URS0000EB2176,rnacentral
ADZ52403,protein_id
uc001bqu.4,ucsc
ENSE00003623649,ensembl_exon_id
BAB69057,protein_id
AHW35084,protein_id
ENSE00003869125,ensembl_exon_id
CCDS14584,ccds
ENSE00003882747,ensembl_exon_id
UPI000013707E,uniparc
LINC02292-201,hgnc_trans_name
AGZ73133,protein_id
ENSE00003879933,ensembl_exon_id
ENSE00003827748,ensembl_exon_id
ASS10444,protein_id
uc060wnc.1,ucsc
URS000021D757,rnacentral
AAR94800,protein_id
AAO47001,protein_id
1HIB,pdb
uc060sdf.1,ucsc
ASY96047,protein_id
JQ702744,embl
uc010nyw.3,ucsc
ENSE00001777165,ensembl_exon_id
ENSE00003468281,ensembl_exon_id
ENSE00002190687,ensembl_exon_id
AID10737,protein_id
AQU31863,protein_id
MG660583,embl
PTHR13546:SF12,hmmpanther
ADM14400,protein_id
ZC3H11A-206,hgnc_trans_name
EPHA10,uniprot_gn_symbol
AAI01180,protein_id
ENSE00002094813,ensembl_exon_id
ENSE00003628394,ensembl_exon_id
ENSE00002085797,ensembl_exon_id
HGNC:42727,hgnc_id
CLEC2D-210,hgnc_trans_name
AVL91606,protein_id
SSF140102,superfamily
ENSE00003861096,ensembl_exon_id
AGW60108,protein_id
ENSE00001858485,ensembl_exon_id
ATL19821,protein_id
AAZ00834,protein_id
HLA-DPB1-214,hgnc_trans_name
ENSE00003828068,ensembl_exon_id
ABU65682,protein_id
ENSE00003470508,ensembl_exon_id
AHX51232,protein_id
uc033epn.2,ucsc
NP_001189404,refseq_peptide
ENSG00000228933,ensembl_gene_id
MIR6499,wikigene_name
URS0000EEB5E5,rnacentral
AGZ11281,protein_id
QFP99862,protein_id
ENSE00003806356,ensembl_exon_id
ENSE00003463741,ensembl_exon_id
uc060pjr.1,ucsc
uc061lqj.1,ucsc
ENSE00002884717,ensembl_exon_id
AAU02385,protein_id
AYW05109,protein_id
ECH1,uniprot_gn_symbol
UPI0002B83215,uniparc
uc003zhl.2,ucsc
ENSE00003773757,ensembl_exon_id
ENSE00000854286,ensembl_exon_id
EAW80196,protein_id
ENSE00002356399,ensembl_exon_id
BT007178,embl
URS000010F5EB,rnacentral
ENSE00001523432,ensembl_exon_id
URS00009B2465,rnacentral
uc057ixl.1,ucsc
TAF1-219,hgnc_trans_name
ASR97938,protein_id
uc061gvq.1,ucsc
57469,entrezgene_id
ADORA3-202,hgnc_trans_name
Q8N9S9-1,uniprot_isoform
ENSE00003700285,ensembl_exon_id
ENSE00003867141,ensembl_exon_id
uc063cxv.1,ucsc
UPI00097BA710,uniparc
CHTOP-206,hgnc_trans_name
uc060jmq.1,ucsc
TRIM14-204,hgnc_trans_name
E5RJP6,uniprotsptrembl
DPPA4,wikigene_name
ENSE00001706022,ensembl_exon_id
BC026320,embl
H9NIM2,uniprotsptrembl
NP_001289927,refseq_peptide
AQU19477,protein_id
AGW62721,protein_id
NM_014547,refseq_mrna
AFO34173,protein_id
AY327132,embl
AUG59497,protein_id
URS00008C006A,rnacentral
115308161,entrezgene_id
ENSE00003485826,ensembl_exon_id
NR_145688,refseq_ncrna
ENSE00003667417,ensembl_exon_id
URS0000006840,rnacentral
ENSE00001611301,ensembl_exon_id
BAD96275,protein_id
KRT18-203,hgnc_trans_name
CCDS44270,ccds
5CFW,pdb
PTHR15357,hmmpanther
ASR15576,protein_id
ENSE00002063253,ensembl_exon_id
URS0000715B07,rnacentral
PNLIPRP1-221,hgnc_trans_name
CCDS56173,ccds
AF035766,embl
NUP35,wikigene_name
BAH14699,protein_id
ENSE00003866124,ensembl_exon_id
CCDS73354,ccds
NM_001290137,refseq_mrna
AAP48066,protein_id
ENSE00003903333,ensembl_exon_id
ENSE00003683939,ensembl_exon_id
ENSG00000288806,ensembl_gene_id
HGNC:49082,hgnc_id
NP_060530,refseq_peptide
ENSE00003792618,ensembl_exon_id
ENSE00003935727,ensembl_exon_id
ENSE00001719658,ensembl_exon_id
Q6PF04-2,uniprot_isoform
ENSE00002196494,ensembl_exon_id
ENSE00003816180,ensembl_exon_id
ENSE00003596263,ensembl_exon_id
UPI0001639857,uniparc
ENSE00003871264,ensembl_exon_id
ENSE00003516917,ensembl_exon_id
ENSE00003593634,ensembl_exon_id
ENSE00002863473,ensembl_exon_id
ZEB2-AS1-202,hgnc_trans_name
AFF61455,protein_id
NUDT12,wikigene_name
ENSE00003662285,ensembl_exon_id
MH120458,embl
AFO29553,protein_id
ENSE00002032392,ensembl_exon_id
ENSE00001122697,ensembl_exon_id
CAA22914,protein_id
AHX42942,protein_id
AAN59960,protein_id
ENSE00001933696,ensembl_exon_id
UPI000002A51A,uniparc
ENSE00001863041,ensembl_exon_id
APD60686,protein_id
ENSE00001266433,ensembl_exon_id
UPI000198CEE3,uniparc
EAW60062,protein_id
AQU22097,protein_id
HGNC:39709,hgnc_id
ENSE00001108788,ensembl_exon_id
ENSE00003090606,ensembl_exon_id
ENSE00003495720,ensembl_exon_id
ENSE00003904760,ensembl_exon_id
ENSE00002111763,ensembl_exon_id
CCDS3817,ccds
ENSE00002712877,ensembl_exon_id
ENSE00003932246,ensembl_exon_id
ENSE00003788053,ensembl_exon_id
uc060cpp.1,ucsc
ENSE00002470024,ensembl_exon_id
HGNC:2054,hgnc_id
QCD14189,protein_id
ENSE00003691924,ensembl_exon_id
PTHR24334,hmmpanther
ENSE00002552221,ensembl_exon_id
URS00006FE99D,rnacentral
AAI03901,protein_id
ENSE00003922767,ensembl_exon_id
uc059wmr.1,ucsc
ENSE00001761044,ensembl_exon_id
ENSE00003911914,ensembl_exon_id
IPR033188,interpro
ENSE00001593178,ensembl_exon_id
UPI00015B7BCD,uniparc
NM_001367885,refseq_mrna
Q15149-8,uniprot_isoform
uc061ilq.1,ucsc
140848,entrezgene_id
BCL11B-202,hgnc_trans_name
SLC31A2-203,hgnc_trans_name
BC101487,embl
H0Y6E6,uniprotsptrembl
FAM241B,wikigene_name
BX255872,embl
AY551350,embl
HGNC:1491,hgnc_id
5UGX,pdb
RAC1P3-201,hgnc_trans_name
ENSE00001892797,ensembl_exon_id
BC062359,embl
uc059jgg.1,ucsc
ENSE00003619037,ensembl_exon_id
ASZ83149,protein_id
uc287hcd.1,ucsc
BAD96463,protein_id
AAA59902,protein_id
ENSE00003877568,ensembl_exon_id
BAE11908,protein_id
C17orf64-202,hgnc_trans_name
ENSE00001672188,ensembl_exon_id
AHW30126,protein_id
UPI0018BE55C2,uniparc
ENSG00000200801,ensembl_gene_id
6TUR,pdb
ATY52139,protein_id
ENSE00001491579,ensembl_exon_id
NR_169195,refseq_ncrna
AHX55152,protein_id
AL590143,embl
GUSB-208,hgnc_trans_name
uc058flu.1,ucsc
ENSE00001919386,ensembl_exon_id
uc060akf.1,ucsc
UPI000066D9A3,uniparc
MF997533,embl
ENSE00001474101,ensembl_exon_id
ENSE00003511251,ensembl_exon_id
ENSE00003046807,ensembl_exon_id
MF437086,embl
ENSG00000273918,ensembl_gene_id
NM_001012302,refseq_mrna
AGZ69704,protein_id
ENSE00002074314,ensembl_exon_id
BC029618,embl
H0YJ79,uniprotsptrembl
ENSE00001956638,ensembl_exon_id
BX322557,embl
AID12042,protein_id
ENSE00003786201,ensembl_exon_id
4AE7,pdb
ENSE00001938250,ensembl_exon_id
NP_001359034,refseq_peptide
ASS00383,protein_id
NOL8-209,hgnc_trans_name
ENSE00002789483,ensembl_exon_id
ABF49374,protein_id
ENSE00000913051,ensembl_exon_id
NM_001386207,refseq_mrna
uc288mzq.1,ucsc
4UPG,pdb
AUR42258,protein_id
UPI0005C121DE,uniparc
ENSE00002170643,ensembl_exon_id
FAM117A-207,hgnc_trans_name
uc062iie.1,ucsc
EIF3M-201,hgnc_trans_name
ENSE00003773185,ensembl_exon_id
ENSE00001707328,ensembl_exon_id
uc011dtb.2,ucsc
ENSG00000161395,ensembl_gene_id
AQU17714,protein_id
URS0000268CB5,rnacentral
ENSE00003688245,ensembl_exon_id
ENSE00001689288,ensembl_exon_id
6KGJ,pdb
ENSE00003506417,ensembl_exon_id
ENSE00002444373,ensembl_exon_id
HGNC:45959,hgnc_id
IPR016696,interpro
MK059631,embl
QKN99301,protein_id
CCDS78375,ccds
ASF85135,protein_id
AHX50469,protein_id
ENSE00003618389,ensembl_exon_id
uc010skz.2,ucsc
ADM59132,protein_id
UPI0000458C0A,uniparc
AFO31611,protein_id
HGNC:52453,hgnc_id
Q15056,uniprotswissprot
NM_001127889,refseq_mrna
QMP94465,protein_id
ENSE00001809886,ensembl_exon_id
ENSG00000151729,ensembl_gene_id
ENSG00000260217,ensembl_gene_id
LINC00293-326,hgnc_trans_name
Q5DX21,uniprotswissprot
UPI00114A737F,uniparc
A0A7P0T9C4,uniprotsptrembl
uc286gps.1,ucsc
ENSE00002598869,ensembl_exon_id
ENSE00001274649,ensembl_exon_id
uc287gmc.1,ucsc
ENSG00000218187,ensembl_gene_id
AID12706,protein_id
ENSE00001287295,ensembl_exon_id
ENSE00002045916,ensembl_exon_id
URS00001966FF,rnacentral
NECTIN3-AS1-205,hgnc_trans_name
ENSE00003695284,ensembl_exon_id
AUR42331,protein_id
F8VP42,uniprotsptrembl
NR_134853,refseq_ncrna
ENSE00001598905,ensembl_exon_id
H7C246,uniprotsptrembl
HGNC:5890,hgnc_id
uc287jla.1,ucsc
uc062ilj.1,ucsc
AAH06359,protein_id
AAK51435,protein_id
ENSE00003915376,ensembl_exon_id
ENSE00003851467,ensembl_exon_id
UPI0012360075,uniparc
URS0000EEF6FA,rnacentral
L27353,embl
UPI0002A475AB,uniparc
ENSE00003754201,ensembl_exon_id
ENSE00002601002,ensembl_exon_id
NECAP2,uniprot_gn_symbol
FAA00433,protein_id
ENSE00001509536,ensembl_exon_id
ENSE00003776510,ensembl_exon_id
J3KRG5,uniprotsptrembl
AGZ69900,protein_id
ENSE00003486746,ensembl_exon_id
ENSE00001893278,ensembl_exon_id
ENSG00000274523,ensembl_gene_id
UPI0000E5AD81,uniparc
AAH20957,protein_id
ENSG00000199319,ensembl_gene_id
ENSE00003756348,ensembl_exon_id
KRT31-202,hgnc_trans_name
SF3A3-206,hgnc_trans_name
ENSE00003568013,ensembl_exon_id
137872,entrezgene_id
URS00000B7056,rnacentral
AC103810,embl
HGNC:35148,hgnc_id
uc285jyh.1,ucsc
MSH5-203,hgnc_trans_name
EAW77218,protein_id
ENSE00001798050,ensembl_exon_id
AAI12115,protein_id
ENSG00000185164,ensembl_gene_id
ENSE00003885620,ensembl_exon_id
uc003pbf.5,ucsc
CALM2P4-201,hgnc_trans_name
HQ114015,embl
ENSE00003674233,ensembl_exon_id
NR_110575,refseq_ncrna
uc057urz.1,ucsc
uc003eao.5,ucsc
LINC00598-202,hgnc_trans_name
ENSE00001925594,ensembl_exon_id
AAH13394,protein_id
ENSE00002286467,ensembl_exon_id
JX153562,embl
ENSE00003376627,ensembl_exon_id
ENSE00003861088,ensembl_exon_id
AQP9-204,hgnc_trans_name
NM_001199042,refseq_mrna
ENSE00000933322,ensembl_exon_id
FGFR1-251,hgnc_trans_name
SMS,uniprot_gn_symbol
ENSE00002227214,ensembl_exon_id
ENSE00002021139,ensembl_exon_id
NM_001382704,refseq_mrna
ENSE00003857209,ensembl_exon_id
ENSE00001763059,ensembl_exon_id
PTHR24291:SF16,hmmpanther
ENSE00001690617,ensembl_exon_id
ENSE00003895357,ensembl_exon_id
ACM70345,protein_id
AB267130,embl
IPR033281,interpro
ENSE00003895051,ensembl_exon_id
AK058046,embl
PTHR24068:SF382,hmmpanther
ENSE00002161465,ensembl_exon_id
PHC1-203,hgnc_trans_name
ENSG00000214671,ensembl_gene_id
UPI00021CF404,uniparc
1GZZ,pdb
IFI27-201,hgnc_trans_name
ENSE00003472081,ensembl_exon_id
6YG5,pdb
QJX66887,protein_id
ENSE00002122722,ensembl_exon_id
QFQ00860,protein_id
uc001xna.5,ucsc
ENSG00000267732,ensembl_gene_id
AFF80014,protein_id
2B77,pdb
ENSG00000281270,ensembl_gene_id
ATI24256,protein_id
NP_001061,refseq_peptide
ENSE00003843500,ensembl_exon_id
ENSE00001721716,ensembl_exon_id
ENSG00000240294,ensembl_gene_id
ENSE00001926954,ensembl_exon_id
C1orf174-207,hgnc_trans_name
91,entrezgene_id
ENSE00003844325,ensembl_exon_id
APD59240,protein_id
ENSE00001946805,ensembl_exon_id
CAA82193,protein_id
CLK1-208,hgnc_trans_name
URS0000EA17CC,rnacentral
X97065,embl
NP_001362756,refseq_peptide
AQU29147,protein_id
3NHP,pdb
AAL05871,protein_id
UPI000046FE62,uniparc
ENSG00000280932,ensembl_gene_id
ENSE00001509086,ensembl_exon_id
AF176839,embl
UPI00017A6E22,uniparc
ENSE00001824295,ensembl_exon_id
ENSE00003614273,ensembl_exon_id
L7P8G6,uniprotsptrembl
ENSE00003615653,ensembl_exon_id
ENSE00003761954,ensembl_exon_id
uc286qpz.1,ucsc
uc061ckc.2,ucsc
ENSG00000259834,ensembl_gene_id
uc002ffg.3,ucsc
RASSF10,wikigene_name
PTHR24118,hmmpanther
4957,entrezgene_id
ENSE00003734245,ensembl_exon_id
UPI00194D2ECC,uniparc
ENSE00003852952,ensembl_exon_id
SSF56327,superfamily
ENSE00001705599,ensembl_exon_id
ZFPM2-AS1-208,hgnc_trans_name
NP_001035865,refseq_peptide
AYP73507,protein_id
ASAH1-241,hgnc_trans_name
ENSE00003485255,ensembl_exon_id
CAA83965,protein_id
MECP2-205,hgnc_trans_name
ENSE00002704823,ensembl_exon_id
AHK07905,protein_id
AGJ96666,protein_id
CCDS72762,ccds
NP_001364120,refseq_peptide
ENSE00001490990,ensembl_exon_id
ENSE00002239921,ensembl_exon_id
ENSE00002020635,ensembl_exon_id
PF08703,pfam
ENSE00001705841,ensembl_exon_id
THOC2-204,hgnc_trans_name
ENSE00000712987,ensembl_exon_id
uc061clt.1,ucsc
SLC18A1-206,hgnc_trans_name
HGNC:23557,hgnc_id
uc011ctq.4,ucsc
CAD62364,protein_id
BC142637,embl
ENSE00003564325,ensembl_exon_id
APD67259,protein_id
TLE3,uniprot_gn_symbol
IPR019349,interpro
uc063akn.1,ucsc
APD55253,protein_id
CCDS622,ccds
DLGAP1-AS3-201,hgnc_trans_name
AAB22690,protein_id
BAM25713,protein_id
uc288qip.1,ucsc
1NHL,pdb
ENSE00003803584,ensembl_exon_id
BC126211,embl
NM_001242919,refseq_mrna
ENSE00002019631,ensembl_exon_id
ASR13577,protein_id
uc285ofe.1,ucsc
ENSE00003222489,ensembl_exon_id
ENSE00003567956,ensembl_exon_id
PTHR48082:SF3,hmmpanther
Q5SQ80,uniprotswissprot
APD59689,protein_id
ENSE00002189571,ensembl_exon_id
A0A7P0T9Y9,uniprotsptrembl
ENSG00000218502,ensembl_gene_id
DCAF11-240,hgnc_trans_name
uc061ibo.2,ucsc
AKQ20255,protein_id
Q04637-9,uniprot_isoform
ALI87707,protein_id
URS00008B5580,rnacentral
E9PNY7,uniprotsptrembl
BAA74911,protein_id
ENSE00000865417,ensembl_exon_id
ENSE00000417363,ensembl_exon_id
A0A1W2PPH4,uniprotsptrembl
EAW57002,protein_id
KF162978,embl
HQ205384,embl
ENSE00002529524,ensembl_exon_id
ENSE00003654504,ensembl_exon_id
ENSE00001079030,ensembl_exon_id
ENSE00001651306,ensembl_exon_id
uc286qsz.1,ucsc
AGW71469,protein_id
DYNC1H1-236,hgnc_trans_name
ATAD2-202,hgnc_trans_name
AGZ69309,protein_id
ZNF490-202,hgnc_trans_name
HGNC:28826,hgnc_id
F5H0I5,uniprotsptrembl
ENSG00000288348,ensembl_gene_id
ENSE00001951461,ensembl_exon_id
ENSE00003657222,ensembl_exon_id
ENSE00003789887,ensembl_exon_id
NR_136197,refseq_ncrna
ASAP3-207,hgnc_trans_name
uc059zdr.1,ucsc
uc057mne.1,ucsc
LINC01893-204,hgnc_trans_name
uc286rcc.1,ucsc
ENSE00003548094,ensembl_exon_id
M94048,embl
UPI000006FB11,uniparc
CLUHP3-219,hgnc_trans_name
AIU59547,protein_id
ATL21839,protein_id
UPI0001610FE7,uniparc
Q9UPQ0-6,uniprot_isoform
KRTAP20-3,uniprot_gn_symbol
ENSE00003797768,ensembl_exon_id
ACJ59706,protein_id
ENSE00002263631,ensembl_exon_id
ENSE00003865926,ensembl_exon_id
ENSE00002195621,ensembl_exon_id
ENSE00003717894,ensembl_exon_id
UPI000198C694,uniparc
ASS20286,protein_id
uc285ldv.1,ucsc
ADL15198,protein_id
56104,entrezgene_id
NP_001340719,refseq_peptide
uc285pmu.1,ucsc
ENSE00001641370,ensembl_exon_id
uc064wdg.2,ucsc
CEP131-208,hgnc_trans_name
ENSE00003484952,ensembl_exon_id
PTHR24381:SF147,hmmpanther
ENSE00003522215,ensembl_exon_id
ENSE00002138477,ensembl_exon_id
CFAP52-204,hgnc_trans_name
uc062baq.1,ucsc
ASS13434,protein_id
SERPINA3-203,hgnc_trans_name
LRRIQ1-203,hgnc_trans_name
uc059anx.1,ucsc
AGZ76542,protein_id
UPI0001D3B91B,uniparc
ENSE00001613752,ensembl_exon_id
ENSE00003058314,ensembl_exon_id
ATP02410,protein_id
ENSE00001657745,ensembl_exon_id
ACU11170,protein_id
AF007748,embl
UPI0003F481FA,uniparc
AHW36554,protein_id
uc001xqz.5,ucsc
CUX1-207,hgnc_trans_name
2QYQ,pdb
ENSE00001854410,ensembl_exon_id
ENSE00003593880,ensembl_exon_id
uc286itx.1,ucsc
NR_109995,refseq_ncrna
AGW67011,protein_id
URS0000EF5147,rnacentral
ENSE00003739134,ensembl_exon_id
A0A1U9X8D6,uniprotsptrembl
ENSE00001821615,ensembl_exon_id
QBK56725,protein_id
AVL87766,protein_id
AHW31913,protein_id
uc287zmy.1,ucsc
MAS1L-202,hgnc_trans_name
LINC00943-226,hgnc_trans_name
X96425,embl
uc059wia.1,ucsc
ENSE00001527394,ensembl_exon_id
ENSE00003598817,ensembl_exon_id
ADO50921,protein_id
AB051553,embl
uc285lfz.1,ucsc
ENSE00003568612,ensembl_exon_id
ENSE00003864422,ensembl_exon_id
AK289471,embl
ENSE00003587992,ensembl_exon_id
AK290040,embl
ENSE00003820390,ensembl_exon_id
ENSE00002079121,ensembl_exon_id
ANC63548,protein_id
NP_001309199,refseq_peptide
AET11660,protein_id
EAW81635,protein_id
NR_030697,refseq_ncrna
ENSE00001769766,ensembl_exon_id
EAW55487,protein_id
AHX54813,protein_id
AKH35798,protein_id
AID13735,protein_id
QBZ74954,protein_id
728047,entrezgene_id
ENSE00001045191,ensembl_exon_id
X96735,embl
uc059dei.1,ucsc
CD74,wikigene_name
ZNF138-202,hgnc_trans_name
H0Y3G1,uniprotsptrembl
ENSE00003789707,ensembl_exon_id
NP_001018024,refseq_peptide
ENSE00003776979,ensembl_exon_id
AQU38567,protein_id
HGNC:39062,hgnc_id
ENSE00001634337,ensembl_exon_id
ACM77155,protein_id
NM_015160,refseq_mrna
A0A1W2PQW8,uniprotsptrembl
AFF98636,protein_id
QLH90351,protein_id
NP_115544,refseq_peptide
HGNC:41542,hgnc_id
KF451454,embl
MANBA-207,hgnc_trans_name
GCC2-210,hgnc_trans_name
1XUD,pdb
ENSE00001795845,ensembl_exon_id
CAA49687,protein_id
MATK-209,hgnc_trans_name
AF094480,embl
CAA07602,protein_id
23215,entrezgene_id
ENSE00003702058,ensembl_exon_id
LHX1-211,hgnc_trans_name
ACM69758,protein_id
BC112029,embl
URS000075A1C3,rnacentral
uc062kis.1,ucsc
CENPX-211,hgnc_trans_name
AAR93166,protein_id
ENSE00001077564,ensembl_exon_id
URS00008B6041,rnacentral
ENSE00003793498,ensembl_exon_id
NM_004593,refseq_mrna
ENSE00003849552,ensembl_exon_id
NP_001278517,refseq_peptide
AAA88042,protein_id
cd17152,cdd
ENSE00003822192,ensembl_exon_id
ENSE00001779847,ensembl_exon_id
PTHR23317:SF78,hmmpanther
ENSE00003762321,ensembl_exon_id
ENSE00002343987,ensembl_exon_id
AAY89647,protein_id
3ME9,pdb
EU668334,embl
BAG37957,protein_id
QBH68309,protein_id
URS00004FBDB2,rnacentral
AAD04577,protein_id
uc060wpo.1,ucsc
ENSE00003812067,ensembl_exon_id
uc285pms.2,ucsc
EAX02277,protein_id
KU686538,embl
ENSE00003598819,ensembl_exon_id
NM_024743,refseq_mrna
ENSE00001939556,ensembl_exon_id
ENSE00003910674,ensembl_exon_id
AMZ81377,protein_id
H0YB17,uniprotsptrembl
HGNC:23532,hgnc_id
AAC32327,protein_id
ENSG00000008128,ensembl_gene_id
RNA5SP492-201,hgnc_trans_name
ENSE00003609746,ensembl_exon_id
ACA80726,protein_id
AIFM1-204,hgnc_trans_name
ENSE00003822096,ensembl_exon_id
ENSE00003514666,ensembl_exon_id
ENSE00003686092,ensembl_exon_id
HGNC:6772,hgnc_id
ENSE00003618026,ensembl_exon_id
ENSE00001440459,ensembl_exon_id
ENSE00002038632,ensembl_exon_id
uc060rqz.1,ucsc
NM_014853,refseq_mrna
AAC72203,protein_id
FGFR3-204,hgnc_trans_name
ENSE00003104446,ensembl_exon_id
AHX56035,protein_id
ENSE00002135677,ensembl_exon_id
ENSE00001779173,ensembl_exon_id
ENSE00003664780,ensembl_exon_id
CYFIP1-217,hgnc_trans_name
AC023237,embl
ENSE00003509890,ensembl_exon_id
uc063nzf.1,ucsc
PGAP4,uniprot_gn_symbol
ENSE00003576995,ensembl_exon_id
ATP02462,protein_id
AVA27720,protein_id
ENSE00003770659,ensembl_exon_id
LGALS8-212,hgnc_trans_name
uc059bjn.1,ucsc
ZNF385D-AS1-201,hgnc_trans_name
R-HSA-844456,reactome_gene
AHW38925,protein_id
ENSE00001928979,ensembl_exon_id
ENSE00001932409,ensembl_exon_id
ENSE00003726627,ensembl_exon_id
E5RG81,uniprotsptrembl
